p;n;connectedGraphsPercentatge
0.290000;30;0.994000
0.300000;30;0.994000
0.310000;30;0.990000
0.320000;30;0.995000
0.330000;30;0.985000
0.340000;30;0.979000
0.350000;30;0.987000
0.360000;30;0.984000
0.370000;30;0.984000
0.380000;30;0.981000
0.390000;30;0.981000
0.400000;30;0.968000
0.410000;30;0.969000
0.420000;30;0.967000
0.430000;30;0.967000
0.440000;30;0.951000
0.450000;30;0.955000
0.460000;30;0.963000
0.470000;30;0.943000
0.480000;30;0.927000
0.490000;30;0.936000
0.500000;30;0.928000
0.510000;30;0.921000
0.520000;30;0.899000
0.530000;30;0.903000
0.540000;30;0.888000
0.550000;30;0.881000
0.560000;30;0.868000
0.570000;30;0.850000
0.580000;30;0.834000
0.590000;30;0.832000
0.600000;30;0.781000
0.610000;30;0.792000
0.620000;30;0.760000
0.630000;30;0.743000
0.640000;30;0.711000
0.650000;30;0.669000
0.660000;30;0.636000
0.670000;30;0.630000
0.680000;30;0.568000
0.690000;30;0.545000
0.700000;30;0.501000
0.710000;30;0.500000
0.720000;30;0.426000
0.730000;30;0.380000
0.740000;30;0.338000
0.750000;30;0.321000
0.760000;30;0.249000
0.770000;30;0.210000
0.780000;30;0.176000
0.790000;30;0.138000
0.800000;30;0.098000
0.810000;30;0.087000
0.820000;30;0.053000
0.830000;30;0.045000
0.840000;30;0.018000
0.850000;30;0.011000
0.860000;30;0.006000
0.870000;30;0.004000
0.880000;30;0.001000
0.890000;30;0.002000
0.900000;30;0.000000
0.910000;30;0.000000
0.920000;30;0.000000
0.930000;30;0.000000
0.940000;30;0.000000
0.950000;30;0.000000
0.960000;30;0.000000
0.970000;30;0.000000
0.980000;30;0.000000
0.990000;30;0.000000
1.000000;30;0.000000
0.000000;40;1.000000
0.010000;40;1.000000
0.020000;40;1.000000
0.030000;40;1.000000
0.040000;40;1.000000
0.050000;40;0.999000
0.060000;40;1.000000
0.070000;40;1.000000
0.080000;40;1.000000
0.090000;40;1.000000
0.100000;40;0.999000
0.110000;40;1.000000
0.120000;40;1.000000
0.130000;40;1.000000
0.140000;40;1.000000
0.150000;40;1.000000
0.160000;40;0.999000
0.170000;40;1.000000
0.180000;40;0.998000
0.190000;40;1.000000
0.200000;40;1.000000
0.210000;40;0.999000
0.220000;40;1.000000
0.230000;40;0.999000
0.240000;40;1.000000
0.250000;40;0.998000
0.260000;40;0.998000
0.270000;40;0.999000
0.280000;40;0.999000
0.290000;40;1.000000
0.300000;40;1.000000
0.310000;40;0.998000
0.320000;40;0.998000
0.330000;40;0.998000
0.340000;40;0.998000
0.350000;40;0.998000
0.360000;40;0.996000
0.370000;40;0.994000
0.380000;40;0.999000
0.390000;40;0.993000
0.400000;40;0.999000
0.410000;40;0.993000
0.420000;40;0.992000
0.430000;40;0.993000
0.440000;40;0.993000
0.450000;40;0.990000
0.460000;40;0.990000
0.470000;40;0.982000
0.480000;40;0.987000
0.490000;40;0.982000
0.500000;40;0.982000
0.510000;40;0.987000
0.520000;40;0.972000
0.530000;40;0.970000
0.540000;40;0.967000
0.550000;40;0.960000
