p;n;connectedGraphsPercentatge
0.200000;90;0.413000
0.210000;90;0.401000
0.220000;90;0.317000
0.230000;90;0.220000
0.240000;90;0.163000
0.250000;90;0.097000
0.260000;90;0.064000
0.270000;90;0.036000
0.280000;90;0.014000
0.290000;90;0.011000
0.300000;90;0.001000
0.310000;90;0.002000
0.320000;90;0.000000
0.330000;90;0.000000
0.340000;90;0.000000
0.350000;90;0.000000
0.360000;90;0.000000
0.370000;90;0.000000
0.380000;90;0.000000
0.390000;90;0.000000
0.400000;90;0.000000
0.410000;90;0.000000
0.420000;90;0.000000
0.430000;90;0.000000
0.440000;90;0.000000
0.450000;90;0.000000
0.460000;90;0.000000
0.470000;90;0.000000
0.480000;90;0.000000
0.490000;90;0.000000
0.500000;90;0.000000
0.510000;90;0.000000
0.520000;90;0.000000
0.530000;90;0.000000
0.540000;90;0.000000
0.550000;90;0.000000
0.560000;90;0.000000
0.570000;90;0.000000
0.580000;90;0.000000
0.590000;90;0.000000
0.600000;90;0.000000
0.610000;90;0.000000
0.620000;90;0.000000
0.630000;90;0.000000
0.640000;90;0.000000
0.650000;90;0.000000
0.660000;90;0.000000
0.670000;90;0.000000
0.680000;90;0.000000
0.690000;90;0.000000
0.700000;90;0.000000
0.710000;90;0.000000
0.720000;90;0.000000
0.730000;90;0.000000
0.740000;90;0.000000
0.750000;90;0.000000
0.760000;90;0.000000
0.770000;90;0.000000
0.780000;90;0.000000
0.790000;90;0.000000
0.800000;90;0.000000
0.810000;90;0.000000
0.820000;90;0.000000
0.830000;90;0.000000
0.840000;90;0.000000
0.850000;90;0.000000
0.860000;90;0.000000
0.870000;90;0.000000
0.880000;90;0.000000
0.890000;90;0.000000
0.900000;90;0.000000
0.910000;90;0.000000
0.920000;90;0.000000
0.930000;90;0.000000
0.940000;90;0.000000
0.950000;90;0.000000
0.960000;90;0.000000
0.970000;90;0.000000
0.980000;90;0.000000
0.990000;90;0.000000
1.000000;90;0.000000
0.000000;100;1.000000
0.010000;100;0.999000
0.020000;100;0.999000
0.030000;100;0.997000
0.040000;100;0.996000
0.050000;100;0.989000
0.060000;100;0.988000
0.070000;100;0.971000
0.080000;100;0.971000
0.090000;100;0.958000
0.100000;100;0.925000
0.110000;100;0.917000
0.120000;100;0.887000
0.130000;100;0.856000
0.140000;100;0.808000
0.150000;100;0.749000
0.160000;100;0.721000
0.170000;100;0.663000
0.180000;100;0.541000
0.190000;100;0.472000
0.200000;100;0.398000
0.210000;100;0.312000
0.220000;100;0.256000
0.230000;100;0.159000
0.240000;100;0.105000
0.250000;100;0.076000
0.260000;100;0.039000
0.270000;100;0.023000
0.280000;100;0.008000
0.290000;100;0.006000
0.300000;100;0.001000
0.310000;100;0.000000
0.320000;100;0.000000
0.330000;100;0.000000
0.340000;100;0.000000
0.350000;100;0.000000
0.360000;100;0.000000
0.370000;100;0.000000
0.380000;100;0.000000
0.390000;100;0.000000
0.400000;100;0.000000
0.410000;100;0.000000
0.420000;100;0.000000
0.430000;100;0.000000
0.440000;100;0.000000
0.450000;100;0.000000
0.460000;100;0.000000
0.470000;100;0.000000
0.480000;100;0.000000
0.490000;100;0.000000
0.500000;100;0.000000
0.510000;100;0.000000
0.520000;100;0.000000
0.530000;100;0.000000
0.540000;100;0.000000
0.550000;100;0.000000
0.560000;100;0.000000
0.570000;100;0.000000
0.580000;100;0.000000
0.590000;100;0.000000
0.600000;100;0.000000
0.610000;100;0.000000
0.620000;100;0.000000
0.630000;100;0.000000
0.640000;100;0.000000
0.650000;100;0.000000
0.660000;100;0.000000
0.670000;100;0.000000
0.680000;100;0.000000
0.690000;100;0.000000
0.700000;100;0.000000
0.710000;100;0.000000
0.720000;100;0.000000
0.730000;100;0.000000
0.740000;100;0.000000
0.750000;100;0.000000
0.760000;100;0.000000
0.770000;100;0.000000
0.780000;100;0.000000
0.790000;100;0.000000
0.800000;100;0.000000
0.810000;100;0.000000
0.820000;100;0.000000
0.830000;100;0.000000
0.840000;100;0.000000
0.850000;100;0.000000
0.860000;100;0.000000
0.870000;100;0.000000
0.880000;100;0.000000
0.890000;100;0.000000
0.900000;100;0.000000
0.910000;100;0.000000
0.920000;100;0.000000
0.930000;100;0.000000
0.940000;100;0.000000
0.950000;100;0.000000
0.960000;100;0.000000
0.970000;100;0.000000
0.980000;100;0.000000
0.990000;100;0.000000
1.000000;100;0.000000
0.000000;110;1.000000
0.010000;110;1.000000
0.020000;110;0.999000
0.030000;110;0.997000
0.040000;110;0.995000
0.050000;110;0.990000
0.060000;110;0.984000
0.070000;110;0.986000
0.080000;110;0.964000
0.090000;110;0.955000
0.100000;110;0.933000
0.110000;110;0.909000
0.120000;110;0.862000
0.130000;110;0.832000
0.140000;110;0.801000
0.150000;110;0.734000
0.160000;110;0.688000
0.170000;110;0.590000
0.180000;110;0.503000
0.190000;110;0.455000
0.200000;110;0.345000
0.210000;110;0.271000
0.220000;110;0.199000
0.230000;110;0.124000
0.240000;110;0.093000
0.250000;110;0.052000
0.260000;110;0.024000
0.270000;110;0.016000
0.280000;110;0.002000
0.290000;110;0.002000
0.300000;110;0.001000
0.310000;110;0.000000
0.320000;110;0.000000
0.330000;110;0.000000
0.340000;110;0.000000
0.350000;110;0.000000
0.360000;110;0.000000
0.370000;110;0.000000
0.380000;110;0.000000
0.390000;110;0.000000
0.400000;110;0.000000
0.410000;110;0.000000
0.420000;110;0.000000
0.430000;110;0.000000
0.440000;110;0.000000
0.450000;110;0.000000
0.460000;110;0.000000
0.470000;110;0.000000
0.480000;110;0.000000
0.490000;110;0.000000
0.500000;110;0.000000
0.510000;110;0.000000
0.520000;110;0.000000
0.530000;110;0.000000
0.540000;110;0.000000
0.550000;110;0.000000
0.560000;110;0.000000
0.570000;110;0.000000
0.580000;110;0.000000
0.590000;110;0.000000
0.600000;110;0.000000
0.610000;110;0.000000
0.620000;110;0.000000
0.630000;110;0.000000
0.640000;110;0.000000
0.650000;110;0.000000
0.660000;110;0.000000
0.670000;110;0.000000
0.680000;110;0.000000
0.690000;110;0.000000
0.700000;110;0.000000
0.710000;110;0.000000
0.720000;110;0.000000
0.730000;110;0.000000
0.740000;110;0.000000
0.750000;110;0.000000
0.760000;110;0.000000
0.770000;110;0.000000
0.780000;110;0.000000
0.790000;110;0.000000
0.800000;110;0.000000
0.810000;110;0.000000
0.820000;110;0.000000
0.830000;110;0.000000
0.840000;110;0.000000
0.850000;110;0.000000
0.860000;110;0.000000
0.870000;110;0.000000
0.880000;110;0.000000
0.890000;110;0.000000
0.900000;110;0.000000
0.910000;110;0.000000
0.920000;110;0.000000
0.930000;110;0.000000
0.940000;110;0.000000
0.950000;110;0.000000
0.960000;110;0.000000
0.970000;110;0.000000
0.980000;110;0.000000
0.990000;110;0.000000
1.000000;110;0.000000
0.000000;120;1.000000
0.010000;120;1.000000
0.020000;120;0.999000
0.030000;120;0.993000
0.040000;120;0.999000
0.050000;120;0.997000
0.060000;120;0.986000
0.070000;120;0.976000
0.080000;120;0.956000
0.090000;120;0.945000
0.100000;120;0.922000
0.110000;120;0.910000
0.120000;120;0.857000
0.130000;120;0.816000
0.140000;120;0.766000
0.150000;120;0.701000
0.160000;120;0.643000
0.170000;120;0.571000
0.180000;120;0.484000
0.190000;120;0.377000
0.200000;120;0.303000
0.210000;120;0.237000
0.220000;120;0.168000
0.230000;120;0.112000
0.240000;120;0.049000
0.250000;120;0.032000
0.260000;120;0.018000
0.270000;120;0.007000
0.280000;120;0.002000
0.290000;120;0.000000
0.300000;120;0.000000
0.310000;120;0.000000
0.320000;120;0.000000
0.330000;120;0.000000
0.340000;120;0.000000
0.350000;120;0.000000
0.360000;120;0.000000
0.370000;120;0.000000
0.380000;120;0.000000
0.390000;120;0.000000
0.400000;120;0.000000
0.410000;120;0.000000
0.420000;120;0.000000
0.430000;120;0.000000
0.440000;120;0.000000
0.450000;120;0.000000
0.460000;120;0.000000
0.470000;120;0.000000
0.480000;120;0.000000
0.490000;120;0.000000
0.500000;120;0.000000
0.510000;120;0.000000
0.520000;120;0.000000
0.530000;120;0.000000
0.540000;120;0.000000
0.550000;120;0.000000
0.560000;120;0.000000
0.570000;120;0.000000
0.580000;120;0.000000
0.590000;120;0.000000
0.600000;120;0.000000
0.610000;120;0.000000
0.620000;120;0.000000
0.630000;120;0.000000
0.640000;120;0.000000
0.650000;120;0.000000
0.660000;120;0.000000
0.670000;120;0.000000
0.680000;120;0.000000
0.690000;120;0.000000
0.700000;120;0.000000
0.710000;120;0.000000
0.720000;120;0.000000
0.730000;120;0.000000
0.740000;120;0.000000
0.750000;120;0.000000
0.760000;120;0.000000
0.770000;120;0.000000
0.780000;120;0.000000
0.790000;120;0.000000
0.800000;120;0.000000
0.810000;120;0.000000
0.820000;120;0.000000
0.830000;120;0.000000
0.840000;120;0.000000
0.850000;120;0.000000
0.860000;120;0.000000
0.870000;120;0.000000
0.880000;120;0.000000
0.890000;120;0.000000
0.900000;120;0.000000
0.910000;120;0.000000
0.920000;120;0.000000
0.930000;120;0.000000
0.940000;120;0.000000
0.950000;120;0.000000
0.960000;120;0.000000
0.970000;120;0.000000
0.980000;120;0.000000
0.990000;120;0.000000
1.000000;120;0.000000
0.000000;130;1.000000
0.010000;130;1.000000
0.020000;130;1.000000
0.030000;130;0.996000
0.040000;130;0.992000
0.050000;130;0.991000
0.060000;130;0.986000
0.070000;130;0.973000
0.080000;130;0.959000
0.090000;130;0.951000
0.100000;130;0.918000
0.110000;130;0.881000
0.120000;130;0.863000
0.130000;130;0.827000
0.140000;130;0.764000
0.150000;130;0.707000
0.160000;130;0.638000
0.170000;130;0.537000
0.180000;130;0.437000
0.190000;130;0.380000
0.200000;130;0.300000
0.210000;130;0.200000
0.220000;130;0.133000
0.230000;130;0.090000
0.240000;130;0.054000
0.250000;130;0.020000
0.260000;130;0.011000
0.270000;130;0.006000
0.280000;130;0.002000
0.290000;130;0.000000
0.300000;130;0.001000
0.310000;130;0.000000
0.320000;130;0.000000
0.330000;130;0.000000
0.340000;130;0.000000
0.350000;130;0.000000
0.360000;130;0.000000
0.370000;130;0.000000
0.380000;130;0.000000
0.390000;130;0.000000
0.400000;130;0.000000
0.410000;130;0.000000
0.420000;130;0.000000
0.430000;130;0.000000
0.440000;130;0.000000
0.450000;130;0.000000
0.460000;130;0.000000
0.470000;130;0.000000
0.480000;130;0.000000
0.490000;130;0.000000
0.500000;130;0.000000
0.510000;130;0.000000
0.520000;130;0.000000
0.530000;130;0.000000
0.540000;130;0.000000
0.550000;130;0.000000
0.560000;130;0.000000
0.570000;130;0.000000
0.580000;130;0.000000
0.590000;130;0.000000
0.600000;130;0.000000
0.610000;130;0.000000
0.620000;130;0.000000
0.630000;130;0.000000
0.640000;130;0.000000
0.650000;130;0.000000
0.660000;130;0.000000
0.670000;130;0.000000
0.680000;130;0.000000
0.690000;130;0.000000
0.700000;130;0.000000
0.710000;130;0.000000
0.720000;130;0.000000
0.730000;130;0.000000
0.740000;130;0.000000
0.750000;130;0.000000
0.760000;130;0.000000
0.770000;130;0.000000
0.780000;130;0.000000
0.790000;130;0.000000
0.800000;130;0.000000
0.810000;130;0.000000
0.820000;130;0.000000
0.830000;130;0.000000
0.840000;130;0.000000
0.850000;130;0.000000
0.860000;130;0.000000
0.870000;130;0.000000
0.880000;130;0.000000
0.890000;130;0.000000
0.900000;130;0.000000
0.910000;130;0.000000
0.920000;130;0.000000
0.930000;130;0.000000
0.940000;130;0.000000
0.950000;130;0.000000
0.960000;130;0.000000
0.970000;130;0.000000
0.980000;130;0.000000
0.990000;130;0.000000
1.000000;130;0.000000
0.000000;140;1.000000
0.010000;140;0.999000
0.020000;140;0.999000
0.030000;140;0.999000
0.040000;140;0.992000
0.050000;140;0.988000
0.060000;140;0.980000
0.070000;140;0.977000
0.080000;140;0.966000
0.090000;140;0.952000
0.100000;140;0.926000
0.110000;140;0.885000
0.120000;140;0.838000
0.130000;140;0.813000
0.140000;140;0.742000
0.150000;140;0.643000
0.160000;140;0.572000
0.170000;140;0.505000
0.180000;140;0.407000
0.190000;140;0.311000
0.200000;140;0.235000
0.210000;140;0.168000
0.220000;140;0.105000
0.230000;140;0.052000
0.240000;140;0.038000
0.250000;140;0.014000
0.260000;140;0.006000
0.270000;140;0.001000
0.280000;140;0.000000
0.290000;140;0.000000
0.300000;140;0.000000
0.310000;140;0.000000
0.320000;140;0.000000
0.330000;140;0.000000
0.340000;140;0.000000
0.350000;140;0.000000
0.360000;140;0.000000
0.370000;140;0.000000
0.380000;140;0.000000
0.390000;140;0.000000
0.400000;140;0.000000
0.410000;140;0.000000
0.420000;140;0.000000
0.430000;140;0.000000
0.440000;140;0.000000
0.450000;140;0.000000
0.460000;140;0.000000
0.470000;140;0.000000
0.480000;140;0.000000
0.490000;140;0.000000
0.500000;140;0.000000
0.510000;140;0.000000
0.520000;140;0.000000
0.530000;140;0.000000
0.540000;140;0.000000
0.550000;140;0.000000
0.560000;140;0.000000
0.570000;140;0.000000
0.580000;140;0.000000
0.590000;140;0.000000
0.600000;140;0.000000
0.610000;140;0.000000
0.620000;140;0.000000
0.630000;140;0.000000
0.640000;140;0.000000
0.650000;140;0.000000
0.660000;140;0.000000
0.670000;140;0.000000
0.680000;140;0.000000
0.690000;140;0.000000
0.700000;140;0.000000
0.710000;140;0.000000
0.720000;140;0.000000
0.730000;140;0.000000
0.740000;140;0.000000
0.750000;140;0.000000
0.760000;140;0.000000
0.770000;140;0.000000
0.780000;140;0.000000
0.790000;140;0.000000
0.800000;140;0.000000
0.810000;140;0.000000
0.820000;140;0.000000
0.830000;140;0.000000
0.840000;140;0.000000
0.850000;140;0.000000
0.860000;140;0.000000
0.870000;140;0.000000
0.880000;140;0.000000
0.890000;140;0.000000
0.900000;140;0.000000
0.910000;140;0.000000
0.920000;140;0.000000
0.930000;140;0.000000
0.940000;140;0.000000
0.950000;140;0.000000
0.960000;140;0.000000
0.970000;140;0.000000
0.980000;140;0.000000
0.990000;140;0.000000
1.000000;140;0.000000
0.000000;150;1.000000
0.010000;150;1.000000
0.020000;150;0.998000
0.030000;150;0.998000
0.040000;150;0.997000
0.050000;150;0.986000
0.060000;150;0.981000
0.070000;150;0.977000
