p;n;connectedGraphsPercentatge
0.290000;150;0.901000
0.300000;150;0.869000
0.310000;150;0.842000
0.320000;150;0.835000
0.330000;150;0.825000
0.340000;150;0.800000
0.350000;150;0.752000
0.360000;150;0.716000
0.370000;150;0.680000
0.380000;150;0.657000
0.390000;150;0.600000
0.400000;150;0.582000
0.410000;150;0.477000
0.420000;150;0.466000
0.430000;150;0.409000
0.440000;150;0.357000
0.450000;150;0.319000
0.460000;150;0.294000
0.470000;150;0.240000
0.480000;150;0.190000
0.490000;150;0.174000
0.500000;150;0.116000
0.510000;150;0.097000
0.520000;150;0.072000
0.530000;150;0.058000
0.540000;150;0.042000
0.550000;150;0.041000
0.560000;150;0.022000
0.570000;150;0.015000
0.580000;150;0.011000
0.590000;150;0.012000
0.600000;150;0.002000
0.610000;150;0.000000
0.620000;150;0.000000
0.630000;150;0.001000
0.640000;150;0.000000
0.650000;150;0.000000
0.660000;150;0.000000
0.670000;150;0.000000
0.680000;150;0.000000
0.690000;150;0.000000
0.700000;150;0.000000
0.710000;150;0.000000
0.720000;150;0.000000
0.730000;150;0.000000
0.740000;150;0.000000
0.750000;150;0.000000
0.760000;150;0.000000
0.770000;150;0.000000
0.780000;150;0.000000
0.790000;150;0.000000
0.800000;150;0.000000
0.810000;150;0.000000
0.820000;150;0.000000
0.830000;150;0.000000
0.840000;150;0.000000
0.850000;150;0.000000
0.860000;150;0.000000
0.870000;150;0.000000
0.880000;150;0.000000
0.890000;150;0.000000
0.900000;150;0.000000
0.910000;150;0.000000
0.920000;150;0.000000
0.930000;150;0.000000
0.940000;150;0.000000
0.950000;150;0.000000
0.960000;150;0.000000
0.970000;150;0.000000
0.980000;150;0.000000
0.990000;150;0.000000
1.000000;150;0.000000
0.000000;200;1.000000
0.010000;200;1.000000
0.020000;200;1.000000
0.030000;200;1.000000
0.040000;200;1.000000
0.050000;200;1.000000
0.060000;200;1.000000
0.070000;200;1.000000
0.080000;200;1.000000
0.090000;200;1.000000
0.100000;200;0.998000
0.110000;200;0.997000
0.120000;200;0.998000
0.130000;200;0.999000
0.140000;200;0.998000
0.150000;200;0.995000
0.160000;200;0.995000
0.170000;200;0.990000
0.180000;200;0.993000
0.190000;200;0.980000
0.200000;200;0.977000
0.210000;200;0.977000
0.220000;200;0.964000
0.230000;200;0.962000
0.240000;200;0.951000
0.250000;200;0.934000
0.260000;200;0.916000
0.270000;200;0.928000
0.280000;200;0.890000
0.290000;200;0.872000
0.300000;200;0.841000
0.310000;200;0.833000
0.320000;200;0.791000
0.330000;200;0.764000
0.340000;200;0.737000
0.350000;200;0.699000
0.360000;200;0.658000
0.370000;200;0.580000
0.380000;200;0.539000
0.390000;200;0.515000
0.400000;200;0.462000
0.410000;200;0.399000
0.420000;200;0.371000
0.430000;200;0.285000
0.440000;200;0.265000
0.450000;200;0.212000
0.460000;200;0.192000
0.470000;200;0.164000
0.480000;200;0.108000
0.490000;200;0.097000
0.500000;200;0.081000
0.510000;200;0.050000
0.520000;200;0.038000
0.530000;200;0.026000
0.540000;200;0.015000
0.550000;200;0.015000
0.560000;200;0.003000
0.570000;200;0.008000
0.580000;200;0.004000
0.590000;200;0.000000
0.600000;200;0.000000
0.610000;200;0.001000
0.620000;200;0.000000
0.630000;200;0.000000
0.640000;200;0.000000
0.650000;200;0.000000
0.660000;200;0.000000
0.670000;200;0.000000
0.680000;200;0.000000
0.690000;200;0.000000
0.700000;200;0.000000
0.710000;200;0.000000
0.720000;200;0.000000
0.730000;200;0.000000
0.740000;200;0.000000
0.750000;200;0.000000
0.760000;200;0.000000
0.770000;200;0.000000
0.780000;200;0.000000
0.790000;200;0.000000
0.800000;200;0.000000
0.810000;200;0.000000
0.820000;200;0.000000
0.830000;200;0.000000
0.840000;200;0.000000
0.850000;200;0.000000
0.860000;200;0.000000
0.870000;200;0.000000
0.880000;200;0.000000
0.890000;200;0.000000
0.900000;200;0.000000
0.910000;200;0.000000
0.920000;200;0.000000
0.930000;200;0.000000
0.940000;200;0.000000
0.950000;200;0.000000
0.960000;200;0.000000
0.970000;200;0.000000
0.980000;200;0.000000
0.990000;200;0.000000
1.000000;200;0.000000
0.000000;250;1.000000
0.010000;250;1.000000
0.020000;250;1.000000
0.030000;250;1.000000
0.040000;250;1.000000
0.050000;250;1.000000
0.060000;250;1.000000
0.070000;250;1.000000
0.080000;250;1.000000
0.090000;250;1.000000
0.100000;250;1.000000
0.110000;250;0.999000
0.120000;250;0.998000
0.130000;250;0.998000
0.140000;250;0.997000
0.150000;250;0.994000
0.160000;250;0.995000
0.170000;250;0.996000
0.180000;250;0.988000
0.190000;250;0.978000
0.200000;250;0.974000
0.210000;250;0.970000
0.220000;250;0.948000
0.230000;250;0.951000
0.240000;250;0.918000
0.250000;250;0.927000
0.260000;250;0.910000
0.270000;250;0.882000
0.280000;250;0.862000
0.290000;250;0.825000
0.300000;250;0.802000
0.310000;250;0.787000
0.320000;250;0.746000
0.330000;250;0.706000
0.340000;250;0.656000
0.350000;250;0.627000
0.360000;250;0.567000
0.370000;250;0.507000
0.380000;250;0.462000
0.390000;250;0.419000
0.400000;250;0.385000
0.410000;250;0.342000
0.420000;250;0.281000
0.430000;250;0.226000
0.440000;250;0.183000
0.450000;250;0.156000
0.460000;250;0.105000
0.470000;250;0.106000
0.480000;250;0.066000
0.490000;250;0.043000
0.500000;250;0.038000
0.510000;250;0.019000
0.520000;250;0.014000
0.530000;250;0.008000
0.540000;250;0.004000
0.550000;250;0.004000
0.560000;250;0.004000
0.570000;250;0.003000
0.580000;250;0.001000
0.590000;250;0.000000
0.600000;250;0.000000
0.610000;250;0.000000
0.620000;250;0.000000
0.630000;250;0.000000
0.640000;250;0.000000
0.650000;250;0.000000
0.660000;250;0.000000
0.670000;250;0.000000
0.680000;250;0.000000
0.690000;250;0.000000
0.700000;250;0.000000
0.710000;250;0.000000
0.720000;250;0.000000
0.730000;250;0.000000
0.740000;250;0.000000
0.750000;250;0.000000
0.760000;250;0.000000
0.770000;250;0.000000
0.780000;250;0.000000
0.790000;250;0.000000
0.800000;250;0.000000
0.810000;250;0.000000
0.820000;250;0.000000
0.830000;250;0.000000
0.840000;250;0.000000
0.850000;250;0.000000
0.860000;250;0.000000
0.870000;250;0.000000
0.880000;250;0.000000
0.890000;250;0.000000
0.900000;250;0.000000
0.910000;250;0.000000
0.920000;250;0.000000
0.930000;250;0.000000
0.940000;250;0.000000
0.950000;250;0.000000
0.960000;250;0.000000
0.970000;250;0.000000
0.980000;250;0.000000
0.990000;250;0.000000
1.000000;250;0.000000
0.000000;300;1.000000
0.010000;300;1.000000
0.020000;300;1.000000
0.030000;300;1.000000
0.040000;300;1.000000
0.050000;300;1.000000
0.060000;300;1.000000
0.070000;300;1.000000
0.080000;300;1.000000
0.090000;300;0.998000
0.100000;300;0.998000
0.110000;300;1.000000
0.120000;300;0.999000
0.130000;300;0.997000
0.140000;300;0.996000
0.150000;300;0.988000
0.160000;300;0.995000
0.170000;300;0.988000
0.180000;300;0.984000
0.190000;300;0.983000
0.200000;300;0.970000
0.210000;300;0.969000
0.220000;300;0.946000
0.230000;300;0.943000
0.240000;300;0.926000
0.250000;300;0.890000
0.260000;300;0.888000
0.270000;300;0.876000
0.280000;300;0.838000
0.290000;300;0.783000
0.300000;300;0.789000
0.310000;300;0.718000
0.320000;300;0.689000
0.330000;300;0.636000
0.340000;300;0.616000
0.350000;300;0.544000
0.360000;300;0.505000
0.370000;300;0.474000
0.380000;300;0.395000
0.390000;300;0.348000
0.400000;300;0.290000
0.410000;300;0.273000
0.420000;300;0.207000
0.430000;300;0.180000
0.440000;300;0.128000
0.450000;300;0.087000
0.460000;300;0.080000
0.470000;300;0.072000
0.480000;300;0.049000
0.490000;300;0.028000
0.500000;300;0.014000
0.510000;300;0.011000
0.520000;300;0.006000
0.530000;300;0.006000
0.540000;300;0.004000
0.550000;300;0.003000
0.560000;300;0.001000
0.570000;300;0.000000
0.580000;300;0.000000
0.590000;300;0.000000
0.600000;300;0.000000
0.610000;300;0.000000
0.620000;300;0.000000
0.630000;300;0.000000
0.640000;300;0.000000
0.650000;300;0.000000
0.660000;300;0.000000
0.670000;300;0.000000
0.680000;300;0.000000
0.690000;300;0.000000
0.700000;300;0.000000
0.710000;300;0.000000
0.720000;300;0.000000
0.730000;300;0.000000
0.740000;300;0.000000
0.750000;300;0.000000
0.760000;300;0.000000
0.770000;300;0.000000
0.780000;300;0.000000
0.790000;300;0.000000
0.800000;300;0.000000
0.810000;300;0.000000
0.820000;300;0.000000
0.830000;300;0.000000
0.840000;300;0.000000
0.850000;300;0.000000
0.860000;300;0.000000
