p;n;connectedGraphsPercentatge
0.630000;300;1.000000
0.640000;300;1.000000
0.650000;300;1.000000
0.660000;300;1.000000
0.670000;300;1.000000
0.680000;300;1.000000
0.690000;300;1.000000
0.700000;300;1.000000
0.710000;300;1.000000
0.720000;300;1.000000
0.730000;300;1.000000
0.740000;300;1.000000
0.750000;300;1.000000
0.760000;300;1.000000
0.770000;300;1.000000
0.780000;300;1.000000
0.790000;300;1.000000
0.800000;300;1.000000
0.810000;300;1.000000
0.820000;300;1.000000
0.830000;300;1.000000
0.840000;300;1.000000
0.850000;300;1.000000
0.860000;300;1.000000
0.870000;300;1.000000
0.880000;300;1.000000
0.890000;300;1.000000
0.900000;300;1.000000
0.910000;300;1.000000
0.920000;300;1.000000
0.930000;300;0.999000
0.940000;300;1.000000
0.950000;300;0.996000
0.960000;300;0.981000
0.970000;300;0.786000
0.980000;300;0.091000
0.990000;300;0.000000
1.000000;300;0.000000
0.000000;400;1.000000
0.010000;400;1.000000
0.020000;400;1.000000
0.030000;400;1.000000
0.040000;400;1.000000
0.050000;400;1.000000
0.060000;400;1.000000
0.070000;400;1.000000
0.080000;400;1.000000
0.090000;400;1.000000
0.100000;400;1.000000
0.110000;400;1.000000
0.120000;400;1.000000
0.130000;400;1.000000
0.140000;400;1.000000
0.150000;400;1.000000
0.160000;400;1.000000
0.170000;400;1.000000
0.180000;400;1.000000
0.190000;400;1.000000
0.200000;400;1.000000
0.210000;400;1.000000
0.220000;400;1.000000
0.230000;400;1.000000
0.240000;400;1.000000
0.250000;400;1.000000
0.260000;400;1.000000
0.270000;400;1.000000
0.280000;400;1.000000
0.290000;400;1.000000
0.300000;400;1.000000
0.310000;400;1.000000
0.320000;400;1.000000
0.330000;400;1.000000
0.340000;400;1.000000
0.350000;400;1.000000
0.360000;400;1.000000
0.370000;400;1.000000
0.380000;400;1.000000
0.390000;400;1.000000
0.400000;400;1.000000
0.410000;400;1.000000
0.420000;400;1.000000
0.430000;400;1.000000
0.440000;400;1.000000
0.450000;400;1.000000
0.460000;400;1.000000
0.470000;400;1.000000
0.480000;400;1.000000
0.490000;400;1.000000
0.500000;400;1.000000
0.510000;400;1.000000
0.520000;400;1.000000
0.530000;400;1.000000
0.540000;400;1.000000
